generation,leftchild,rightchild,abstime,lambdainit,lambdashift,muinit,mushift
44000000,Antechinus_bellus,Ningaui_ridei,137.661,0.128618,-0.000873834,0.0115831,0
44000000,Monodelphis_unistriata,Monodelphis_kunsi,156.833,0.313903,-0.013075,0.00377367,0
45000000,Tachyglossus_aculeatus,Acrobates_pygmaeus,0,0.0100597,0.00462076,0.0465597,0
45000000,Dendrolagus_bennettianus,Potorous_longipes,142.498,0.131949,-0.00026921,0.0105162,0
45000000,Sminthopsis_aitkeni,NA,159.765,0.291092,0.00718946,0.276654,0
45000000,Antechinus_bellus,Dasyurus_albopunctatus,146.486,0.149813,-0.00195308,0.0206528,0
45000000,Microperoryctes_murina,Echymipera_davidi,149.241,0.2896,-0.016116,0.117341,0
45000000,Monodelphis_osgoodi,NA,144.152,0.080437,0.00847228,0.050552,0
45000000,Monodelphis_kunsi,Monodelphis_domestica,161.962,0.262932,0.00681748,0.0187517,0
45000000,Acrobates_pygmaeus,Caluromys_lanatus,82.7506,0.0458257,0.00107036,0.000665626,0
46000000,Tachyglossus_aculeatus,Acrobates_pygmaeus,0,0.0323741,-0.00528994,0.0558024,0
46000000,Bettongia_penicillata,Dendrolagus_bennettianus,135.915,0.123114,-0.00576913,0.0023126,0
46000000,Acrobates_pygmaeus,Caluromys_lanatus,75.9033,0.0923597,-0.00362722,0.00979213,0
47000000,Tachyglossus_aculeatus,Acrobates_pygmaeus,0,0.00557623,0.0044511,0.0382151,0
47000000,Bettongia_penicillata,Dendrolagus_bennettianus,131.966,0.0892961,0.00261141,0.00320407,0
47000000,Antechinus_bellus,Notoryctes_caurinus,106.147,0.108013,0.000435682,0.0113474,0
47000000,Monodelphis_kunsi,Monodelphis_domestica,160.736,0.402668,0.00921601,0.0804878,0
47000000,Acrobates_pygmaeus,Caluromys_lanatus,81.085,0.0985458,-0.00925701,0.00132336,0
48000000,Tachyglossus_aculeatus,Acrobates_pygmaeus,0,0.0963556,-0.00216548,0.0802173,0
48000000,Pseudocheirus_peregrinus,NA,143.302,0.0184618,-0.00982801,0.0442259,0
48000000,Dendrolagus_bennettianus,Lagostrophus_fasciatus,145.731,0.147463,-0.000152033,0.0246873,0
48000000,Potorous_tridactylus,NA,162.114,0.0364338,-0.00627031,0.0760779,0
48000000,Antechinus_bellus,Ningaui_ridei,135.909,0.166309,-0.0219294,0.0265276,0
48000000,Acrobates_pygmaeus,Caluromys_lanatus,48.6753,0.0366858,0.00395036,0.00110206,0
49000000,Tachyglossus_aculeatus,Acrobates_pygmaeus,0,0.0196372,7.29074e-05,0.0728975,0
49000000,Petaurus_abidi,Petaurus_gracilis,164.691,0.395002,0.00573627,0.0616115,0
49000000,Dendrolagus_bennettianus,Dorcopsis_atrata,150.963,0.103035,0.00374804,0.0066362,0
49000000,Dasyurus_maculatus,NA,163.999,0.0451489,0.000407726,0.339862,0
49000000,Antechinus_bellus,Ningaui_ridei,137.261,0.153873,-0.0072188,0.0124184,0
49000000,Microperoryctes_murina,Isoodon_auratus,143.68,0.178646,-0.00431094,0.0137135,0
49000000,Monodelphis_maraxina,Monodelphis_unistriata,156.135,0.161242,0.00387568,0.075531,0
49000000,Acrobates_pygmaeus,Caluromys_lanatus,19.7243,0.0311082,0.00451378,0.00712497,0
50000000,Tachyglossus_aculeatus,Acrobates_pygmaeus,0,0.0583908,0.00132755,0.0804405,0
50000000,Distoechurus_pennatus,NA,157.421,0.0814001,-0.00397897,0.120007,0
50000000,Microperoryctes_murina,Macrotis_lagotis,120.179,0.16009,0.00419658,0.125407,0
50000000,Bettongia_penicillata,Bettongia_gaimardi,153.157,0.147444,-0.0105142,0.0679245,0
50000000,Dendrolagus_bennettianus,Lagostrophus_fasciatus,145.414,0.15192,-0.0101023,0.00370296,0
50000000,Antechinus_bellus,Ningaui_ridei,137.446,0.105909,0.0107423,0.00116594,0
50000000,Sminthopsis_psammophila,NA,159.643,0.160407,0.00471387,0.151675,0
50000000,Acrobates_pygmaeus,Caluromys_lanatus,79.6043,0.0827708,-0.00865014,0.000531974,0
51000000,Tachyglossus_aculeatus,Acrobates_pygmaeus,0,0.0417208,-0.00214605,0.0318908,0
51000000,Marmosa_robinsoni,Marmosa_xerophila,142.303,0.0856751,-0.00852356,0.00338635,0
51000000,Sminthopsis_crassicaudata,NA,157.557,0.071463,0.000413317,0.151695,0
51000000,Dendrolagus_bennettianus,Lagostrophus_fasciatus,147.377,0.13058,-0.00690871,0.00301635,0
51000000,Antechinus_bellus,Myrmecobius_fasciatus,122.864,0.174116,-0.0130913,0.00239244,0
51000000,Acrobates_pygmaeus,Caluromys_lanatus,67.6148,0.0544854,-0.000760737,0.000854295,0
52000000,Tachyglossus_aculeatus,Acrobates_pygmaeus,0,0.0198087,0.000942955,0.0516406,0
52000000,Potorous_tridactylus,NA,159.029,0.182843,-0.00251229,0.423649,0
